chat_id,chat_name,message_id,message_at,is_from_me,push_name,keywords,text,media_title,media_path
884,grup keuangan berdelapan,42164,2026-02-13 11:56:44,0,CIzeuswGIABIAZABAPABAg==,tagihan; po,*meeting AP* -debit memo : -ardent -bufalo klaim kaca nunggu tagihan -secang motong tagihan -metropolis,,
884,grup keuangan berdelapan,42621,2026-02-13 16:23:05,0,CPnau8wGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan secang 4sj 15.763.000.pdf,,Media/6285642019061-1623374505@g.us/2/f/2f69f4b6-dea4-4590-8051-39bae03e8447.pdf
884,grup keuangan berdelapan,42623,2026-02-13 16:23:05,0,CPnau8wGIABIAJABAPABAg==,tagihan; bayar,"13 februari bayar tagihan PRIMA KREASI PANEL Rp. 58,534,500.00.pdf",,Media/6285642019061-1623374505@g.us/1/6/160ff2bd-1bf4-47d6-97fe-8b29a9003bee.pdf
884,grup keuangan berdelapan,42619,2026-02-13 16:23:06,0,CPrau8wGIABIAJABAPABAg==,tagihan; bayar,"13 februari bayar tagihan TIGA BEJANA BERKAH activ 2sj Rp. 6,892,500.00.pdf",,Media/6285642019061-1623374505@g.us/e/8/e8330f3a-b77c-43ab-a86b-9e095c09cf3a.pdf
884,grup keuangan berdelapan,42626,2026-02-13 16:23:06,0,CPrau8wGIABIAJABAPABAg==,tagihan; po; bayar,"13 februari bayar tagihan NEW INTI FURNINDO expo 3sj Rp. 4,862,962.00.pdf",,Media/6285642019061-1623374505@g.us/3/7/37d6f642-f856-4c8a-8ef7-9454ab83153a.pdf
884,grup keuangan berdelapan,42627,2026-02-13 16:23:07,0,CPvau8wGIABIAJABAPABAg==,tagihan; bayar,"13 februari bayar tagihan romaro 4sj Rp. 10,288,500.00.pdf",,Media/6285642019061-1623374505@g.us/e/5/e5ce54a0-7fd4-4562-841e-83ee64203870.pdf
884,grup keuangan berdelapan,42628,2026-02-13 16:23:07,0,CPvau8wGIABIAJABAPABAg==,tagihan; bayar,"13 februari bayar tagihan comforta Rp. 5,567,500.00.pdf",,Media/6285642019061-1623374505@g.us/f/9/f9d44b92-3e64-4db6-bcd5-7cdc18cea5c9.pdf
884,grup keuangan berdelapan,42629,2026-02-13 16:23:08,0,CPzau8wGIABIAJABAPABAg==,dp; beli; bayar,13 februari bayar Beli Token Listrik Baru IDPEL 521042041733 sejumlah 500.000.pdf,,Media/6285642019061-1623374505@g.us/9/f/9f86b4db-2db6-4e3c-839e-9fb17d2cc498.pdf
884,grup keuangan berdelapan,42631,2026-02-13 16:23:09,0,CP3au8wGIABIAJABAPABAg==,dp; bayar,13 februari bayar DP Pemasangan Listrik Godean 10.000.000.pdf,,Media/6285642019061-1623374505@g.us/1/2/127252ef-b2a9-4bd0-806e-ff01167a2fde.pdf
884,grup keuangan berdelapan,42632,2026-02-13 16:23:09,0,CP3au8wGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan Nos computer service wifi dan cctv 800.000.pdf,,Media/6285642019061-1623374505@g.us/9/b/9b13889f-f6e0-4d42-91da-5175a020868c.pdf
884,grup keuangan berdelapan,42640,2026-02-13 16:23:13,0,CIHbu8wGIABIAJABAPABAg==,dp; so; bayar,13 februari bayar DP kursi sofa sudut custome 1.150.000.pdf,,Media/6285642019061-1623374505@g.us/9/f/9f18d49b-71ef-4cb7-89eb-009c1ada402b.pdf
884,grup keuangan berdelapan,42641,2026-02-13 16:23:13,0,CIHbu8wGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan makmur jaya 3.900.000.pdf,,Media/6285642019061-1623374505@g.us/a/c/ac901ba5-80cf-4c6e-abda-fa910b2609d2.pdf
884,grup keuangan berdelapan,42642,2026-02-13 16:23:14,0,CILbu8wGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan jogja foamindo 2sj 7.038.550.pdf,,Media/6285642019061-1623374505@g.us/4/b/4bc77c3d-c0ba-4e4f-b655-46f81753eaab.pdf
884,grup keuangan berdelapan,42647,2026-02-13 16:23:18,0,CIbbu8wGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan mega gunung mas club 855.600.pdf,,Media/6285642019061-1623374505@g.us/a/f/afa7facf-c1d5-402e-9f27-c9d5e9745fac.pdf
884,grup keuangan berdelapan,43180,2026-02-14 15:25:57,0,CJXjwMwGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan neni bantal Rp3.375.000.pdf,,
884,grup keuangan berdelapan,43179,2026-02-14 15:25:58,0,CJbjwMwGIABIAJABAPABAg==,tagihan; so; bayar,13 februari bayar tagihan davin sofa Rp6.950.000.pdf,,
884,grup keuangan berdelapan,43161,2026-02-14 15:26:58,0,CNLjwMwGIABIAJABAPABAg==,tagihan; bayar,13 februari bayar tagihan salsa jati Rp8.888.000.pdf,,
884,grup keuangan berdelapan,43226,2026-02-14 16:04:17,0,CJH1wMwGIABIAJABAPABAg==,invoice,14 februari cashback penjualan atas nama mia atau fatur sales invoice 59197 sejumlah 100.000.pdf,,
884,grup keuangan berdelapan,44931,2026-02-16 15:03:49,1,COWey8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA=,ghana; admin; po; bca; bri; mandiri; bayar,"``` *Laporan Rekon Sheet ""Terbayar"" Jumat 13 Feb 2026* *Admin:* BCA Godean : 2 BCA Santi : 2 BCA Ika : 3 BNI Ika : 3 BNI Berjo : 2 BRI Godean : 5 BRI Sentolo : 3 Kas Godean : 17 Mandiri Berjo : 3 Mandiri Ika : 1 Total Admin : 41 *AP Supplier* BCA Santi : 11 BCA Ika : 13 BRI Ghana : 8 Kas Godean : 2 Total AP : 34 *Sudah dicentang ""terbayar"" semua* Korektor : Yudi Doni ```",,
884,grup keuangan berdelapan,46349,2026-02-18 16:22:36,0,CNyJ1swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan berkah jaya thinner 4sj 3.360.000.pdf,,
884,grup keuangan berdelapan,46341,2026-02-18 16:22:37,0,CN2J1swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan mekar jaya 7.800.000.pdf,,
884,grup keuangan berdelapan,46344,2026-02-18 16:22:37,0,CN2J1swGIABIAJABAPABAg==,tagihan; mandiri; bayar,18 februari bayar tagihan mandiri alumunium 2sj 11.940.000.pdf,,
884,grup keuangan berdelapan,46327,2026-02-18 16:22:38,0,CN6J1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar tagihan DELING HOME INDONESIA Rp. 2,000,000.00.pdf",,
884,grup keuangan berdelapan,46332,2026-02-18 16:22:38,0,CN6J1swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan AM furniture 1.323.000.pdf,,
884,grup keuangan berdelapan,46340,2026-02-18 16:22:38,0,CN6J1swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan secang 7sj 17.877.000.pdf,,
884,grup keuangan berdelapan,46325,2026-02-18 16:22:39,0,CN+J1swGIABIAJABAPABAg==,tagihan; po; bayar,"18 februari bayar tagihan IMPORTA JAYA ABADI 4sj Rp. 48,543,700.00.pdf",,
884,grup keuangan berdelapan,46335,2026-02-18 16:22:39,0,CN+J1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar tagihan olympic GMB 5sj Rp. 23,855,461.05.pdf",,
884,grup keuangan berdelapan,46347,2026-02-18 16:22:40,0,COCJ1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar tagihan TIGA BEJANA BERKAH activ Rp. 2,320,300.00.pdf",,
884,grup keuangan berdelapan,46328,2026-02-18 16:22:41,0,COGJ1swGIABIAJABAPABAg==,santi mebel; tagihan; bayar,"18 februari bayar Tagihan Internet Pelem Gurih 141114214099 - Santi Mebel Rp271.950,00.pdf",,
884,grup keuangan berdelapan,46350,2026-02-18 16:22:42,0,COKJ1swGIABIAJABAPABAg==,santi mebel; tagihan; bayar,"18 februari bayar Tagihan Internet Godean 141136102305 - Santi Mebel - Rp305.250,00.pdf",,
884,grup keuangan berdelapan,46322,2026-02-18 16:22:43,0,COOJ1swGIABIAJABAPABAg==,admin; dp; bayar,18 februari bayar DP 20 Baju sales admin 1.750.000.pdf,,
884,grup keuangan berdelapan,46337,2026-02-18 16:22:43,0,COOJ1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar Tagihan Listrik Kantor dan Toko 521040743023 - Haryono Rp187.233,00.pdf",,
884,grup keuangan berdelapan,46321,2026-02-18 16:22:45,0,COWJ1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar Tagihan Listrik Rumah Ibu 521040608390 - Jundah Arifin - Rp1.751.060,00.pdf",,
884,grup keuangan berdelapan,46342,2026-02-18 16:22:45,0,COWJ1swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar Tagihan Listrik Rumah Ibu 521040743015 - Haryono - Rp202.836,00.pdf",,
884,grup keuangan berdelapan,46348,2026-02-18 16:23:13,0,CIGK1swGIABIAJABAPABAg==,ghana,,18 februari Lain2 rumah Servis ac rumah ghana rusak 500.000,
884,grup keuangan berdelapan,46336,2026-02-18 16:23:25,0,CI2K1swGIABIAJABAPABAg==,ghana,,18 februari Reimburse Konsumsi Meeting Ghana sejumlah 33.000,
884,grup keuangan berdelapan,46333,2026-02-18 16:23:42,0,CJ6K1swGIABIAJABAPABAg==,tagihan; bayar,,18 februari bayar tagihan gemolong 6.287.500,
884,grup keuangan berdelapan,46664,2026-02-19 10:19:20,0,CLiC2swGIABIAJABAPABAg==,ghana; tagihan; bayar,"18 februari bayar Tagihan Internet Berjo Baru 146136120284 - Ghana Hendra Ghulam Muhammad- Rp309.009,00.pdf",,
884,grup keuangan berdelapan,46659,2026-02-19 10:19:22,0,CLqC2swGIABIAJABAPABAg==,tagihan; bayar,"18 februari bayar Tagihan Listrik Toko Godean 521040747500 - Haryono - Rp541,470.00.pdf",,
884,grup keuangan berdelapan,46660,2026-02-19 10:19:23,0,CLuC2swGIABIAJABAPABAg==,santi mebel; tagihan,18 februari Tagihan Internet CV Godean 146136127019 - Santi Mebel Rp549.450.pdf,,
884,grup keuangan berdelapan,46670,2026-02-19 10:19:34,0,CMaC2swGIABIAJABAPABAg==,ghana; tagihan; bayar,18 februari bayar Tagihan Internet Sentolo 141143104549 - Ghana Hendra Ghulam Muhammad Rp249.750.pdf,,
884,grup keuangan berdelapan,46656,2026-02-19 10:19:35,0,CMeC2swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar Tagihan Listrik Sentolo 521020007068 - Ny Muryati - Rp232.165.pdf,,
884,grup keuangan berdelapan,46663,2026-02-19 10:19:36,0,CMiC2swGIABIAJABAPABAg==,invoice; so; bayar,"18 februari bayar Ongkir arden - Sofa Ardent SL-Chester 1 Seat Hitam atau Stanford 1 seater - Purchase Invoice 21806 Rp427.165,00.pdf",,
884,grup keuangan berdelapan,46665,2026-02-19 10:19:36,0,CMiC2swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan bufalo Rp7.293.300.pdf,,
884,grup keuangan berdelapan,46667,2026-02-19 10:19:37,0,CMmC2swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan salsajati Rp8.550.000.pdf,,
884,grup keuangan berdelapan,46668,2026-02-19 10:19:37,0,CMmC2swGIABIAJABAPABAg==,tagihan; so; bayar,18 februari bayar tagihan davin sofa Rp3.900.000.pdf,,
884,grup keuangan berdelapan,46658,2026-02-19 10:19:39,0,CMuC2swGIABIAJABAPABAg==,tagihan; bayar,18 februari bayar tagihan yuli interior Rp25.200.000.pdf,,
884,grup keuangan berdelapan,47105,2026-02-19 21:40:17,1,CNLB3MwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA=,ghana; admin; po; bca; bri; mandiri; bayar,"``` *Laporan Rekon Sheet ""Terbayar"" Rabu 18 Feb 2026* *Admin:* BCA Godean : 2 BCA Santi : 4 BCA Ika : 7 BNI Berjo : 1 BRI Ghana : 1 BRI Godean : 4 BRI Sentolo : 6 Kas Godean : 12 Mandiri Berjo : 2 Mandiri Ika : 5 Total Admin : 44 *AP Supplier* BCA Santi : 16 BCA Ika : 11 BRI Ghana : 6 Kas Godean : 3 Mandiri Ika : 2 Total AP : 38 *Sudah dicentang ""terbayar"" semua* Korektor : Yudi Doni ```",,
884,grup keuangan berdelapan,47506,2026-02-20 16:06:00,0,CPjH4MwGIABIAJABAPABAg==,tagihan; bayar,20 februari bayar tagihan mega gunung mas club 5.473.000.pdf,,Media/6285642019061-1623374505@g.us/c/f/cf527ce8-ce72-4873-ac00-99f04ed611d8.pdf
884,grup keuangan berdelapan,47494,2026-02-20 16:06:01,0,CPnH4MwGIABIAJABAPABAg==,tagihan; bayar,20 februari bayar tagihan secang 6sj 35.374.500.pdf,,Media/6285642019061-1623374505@g.us/d/d/ddf1c48a-5967-4484-b98a-0ab51b44038f.pdf
884,grup keuangan berdelapan,47507,2026-02-20 16:06:02,0,CPrH4MwGIABIAJABAPABAg==,tagihan; bayar,"20 februari bayar tagihan central 12sj Rp. 24,888,619.00.pdf",,Media/6285642019061-1623374505@g.us/1/b/1b3d85d7-d031-4691-b267-1fd13f39343c.pdf
884,grup keuangan berdelapan,47492,2026-02-20 16:06:03,0,CPvH4MwGIABIAJABAPABAg==,tagihan; bayar,"20 februari bayar tagihan romaro 4sj Rp. 13,540,350.00.pdf",,Media/6285642019061-1623374505@g.us/b/3/b3df142a-f412-416d-a59e-7ea1ccdadb57.pdf
884,grup keuangan berdelapan,47535,2026-02-20 16:06:14,0,CIbI4MwGIABIAJABAPABAg==,tagihan; bayar,"20 februari bayar tagihan berkat abadi siantano 3sj Rp. 6,683,000.00.pdf",,Media/6285642019061-1623374505@g.us/6/7/672ce1d7-051a-45ce-bc5f-1e697cd96ee2.pdf
884,grup keuangan berdelapan,47521,2026-02-20 16:16:46,0,CP7M4MwGIABIAJABAPABAg==,sales order; nota; order,"*meeting AR februari* *sales order* 27205 => devinda , hapus nota",,
884,grup keuangan berdelapan,49730,2026-02-23 14:46:46,1,COaL8MwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA=,admin; po; bca; bri; mandiri; bayar,"*Laporan Rekon Sheet ""Terbayar"" Jumat 20 Feb 2026* *Admin:* BCA Ika : 2 BRI Godean : 2 BRI Sentolo : 1 Kas Godean : 41 Mandiri Berjo : 3 Mandiri Ika : 3 Total Admin : 52 *AP Supplier* BCA Santi : 19 BCA Ika : 8 Kas Godean : 1 Mandiri Ika : 1 Total AP : 29 *Sudah dicentang ""terbayar"" semua* Korektor : Yudi Doni",,
884,grup keuangan berdelapan,50479,2026-02-24 15:42:02,0,CNrI9cwGIABIAJABAPABAg==,tagihan; bayar,24 februari bayar tagihan secang 3sj 22.432.000.pdf,,Media/6285642019061-1623374505@g.us/4/e/4e3cd9f3-7da8-469f-b3a2-46e19ce283a1.pdf
884,grup keuangan berdelapan,50480,2026-02-24 15:42:02,0,CNrI9cwGIABIAJABAPABAg==,tagihan; po; bayar,"24 februari bayar tagihan IMPORTA JAYA ABADI Rp. 6,730,200.00.pdf",,Media/6285642019061-1623374505@g.us/1/0/1031dac6-9d5b-4b8d-9cb3-8fa278f94f07.pdf
884,grup keuangan berdelapan,50481,2026-02-24 15:42:03,0,CNvI9cwGIABIAJABAPABAg==,tagihan; bayar,"24 februari bayar tagihanTIGA BEJANA BERKAH activ Rp. 1,625,200.00.pdf",,Media/6285642019061-1623374505@g.us/0/3/03eb5d4c-ee22-451f-a9cb-db0db56df469.pdf
884,grup keuangan berdelapan,50482,2026-02-24 15:42:03,0,CNvI9cwGIABIAJABAPABAg==,dp; beli; bayar,24 februari bayar Beli Token Listrik Baru IDPEL 521042041733 sejumlah 500.000.pdf,,Media/6285642019061-1623374505@g.us/0/d/0d3e806c-bb00-49da-8cba-a4f0968ce277.pdf
884,grup keuangan berdelapan,50486,2026-02-24 15:42:23,0,CO/I9cwGIABIAJABAPABAg==,tagihan; bayar,24 februari bayar tagihan karnoto 19.200.000.pdf,,
884,grup keuangan berdelapan,50488,2026-02-24 15:43:04,0,CJjJ9cwGIABIAJABAPABAg==,tagihan; bayar,24 februari bayar tagihan mekar jaya 30.000.000.pdf,,
884,grup keuangan berdelapan,50489,2026-02-24 15:43:11,0,CJ/J9cwGIABIAJABAPABAg==,tagihan; bayar,24 februari bayar tagihan mega gunung mas club 1.973.600.pdf,,
884,grup keuangan berdelapan,50491,2026-02-24 15:43:15,0,CKPJ9cwGIABIAJABAPABAg==,tagihan; mandiri; bayar,24 februari bayar tagihan mandiri alumunium 2sj 5.710.000.pdf,,
884,grup keuangan berdelapan,50492,2026-02-24 15:43:16,0,CKTJ9cwGIABIAJABAPABAg==,invoice,,24 februari cashback pak hamam sales invoice 60028 sejumlah 200.000,Media/6285642019061-1623374505@g.us/3/e/3eb2ceb1-1e61-4d9b-bff5-73efa1276832.jpg
884,grup keuangan berdelapan,51422,2026-02-26 09:41:47,1,COvl/swGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA=,ghana; admin; po; bca; bri; mandiri; bayar,"``` *Laporan Rekon Sheet ""Terbayar"" Selasa 24 Feb 2026* *Admin:* BCA Godean : 1 BCA Santi : 1 BCA Ika : 2 BRI Ghana : 1 BRI Godean : 2 BRI Sentolo : 2 Kas Lemburan : 1 Kas Godean : 4 Mandiri Ika : 3 Total Admin : 17 *AP Supplier* BCA Santi : 2 BCA Ika : 9 BRI Ghana : 4 Kas Godean : 4 Total AP : 19 *Sudah dicentang ""terbayar"" semua* Korektor : Yudi Doni ```",,
884,grup keuangan berdelapan,53148,2026-02-27 19:56:05,0,COWohs0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan atma sakti 9.384.000.pdf,,Media/6285642019061-1623374505@g.us/7/3/73e672ea-dc41-47f6-b07f-048d5dde970e.pdf
884,grup keuangan berdelapan,53149,2026-02-27 19:56:06,0,COaohs0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan atma arthavura 30.240.000.pdf,,Media/6285642019061-1623374505@g.us/9/a/9aac9892-8bad-4a34-81bd-c95d8f263d11.pdf
884,grup keuangan berdelapan,53155,2026-02-27 19:56:11,0,COuohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan avant Rp. 8,255,520.00.pdf",,Media/6285642019061-1623374505@g.us/1/a/1a8033d1-91cf-419e-8c46-32dd832cadc7.pdf
884,grup keuangan berdelapan,53156,2026-02-27 19:56:11,0,COuohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan central 17sj Rp. 148,548,010.00.pdf",,Media/6285642019061-1623374505@g.us/5/d/5deb6e18-d844-4b0a-a046-70a62e915ed5.pdf
884,grup keuangan berdelapan,53157,2026-02-27 19:56:12,0,COyohs0GIABIAJABAPABAg==,tagihan; po; bayar,"27 februari bayar tagihan IMPORTA JAYA ABADI 5sj Rp. 42,006,132.00.pdf",,Media/6285642019061-1623374505@g.us/5/2/5240dedf-476f-48bc-acf5-5490d64db617.pdf
884,grup keuangan berdelapan,53158,2026-02-27 19:56:12,0,COyohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan Mitra Abadi Suksestama atma Rp. 25,848,000.00.pdf",,Media/6285642019061-1623374505@g.us/f/8/f8677e9f-8964-4900-b955-2bb456aa3f3e.pdf
884,grup keuangan berdelapan,53159,2026-02-27 19:56:12,0,COyohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan TRI CAHYA PURNAMA jasmine 2sj Rp. 58,154,100.00.pdf",,Media/6285642019061-1623374505@g.us/2/2/22ef4327-11b8-4e7f-88df-c8bad02a4792.pdf
884,grup keuangan berdelapan,53160,2026-02-27 19:56:13,0,CO2ohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan TIGA BEJANA BERKAH activ Rp. 812,600.00.pdf",,Media/6285642019061-1623374505@g.us/2/f/2f6b5f4d-fec7-42e2-a210-430c136750ae.pdf
884,grup keuangan berdelapan,53161,2026-02-27 19:56:13,0,CO2ohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan romaro 6sj Rp. 9,301,356.00.pdf",,Media/6285642019061-1623374505@g.us/a/d/adb713d4-67e4-46cb-8242-8955041e3fb8.pdf
884,grup keuangan berdelapan,53162,2026-02-27 19:56:14,0,CO6ohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan comforta 3sj Rp. 21,976,630.00.pdf",,Media/6285642019061-1623374505@g.us/8/1/81d773ae-003e-4eec-ace6-d4cb03d5a91d.pdf
884,grup keuangan berdelapan,53163,2026-02-27 19:56:14,0,CO6ohs0GIABIAJABAPABAg==,tagihan; bayar,"27 februari bayar tagihan olympic SBL 2sj Rp. 24,387,736.86.pdf",,Media/6285642019061-1623374505@g.us/6/3/636ec090-c77b-44d4-af39-fa4b5276efdc.pdf
884,grup keuangan berdelapan,53169,2026-02-27 19:56:17,0,CPGohs0GIABIAJABAPABAg==,admin; pelunasan; lunas; bayar,27 februari bayar pelunasan baju admin 1.750.000.pdf,,Media/6285642019061-1623374505@g.us/7/c/7c9a9cf6-72b9-4967-9979-82d5a615ddce.pdf
884,grup keuangan berdelapan,53171,2026-02-27 19:56:18,0,CPKohs0GIABIAJABAPABAg==,ghana; bca,"27 februari PAJAK BILLING_CODE_1771908579 PPh Pasal 25 29 Pribadi Mas Ghana BCA 041713933484965 DJP Rp116.049,00.pdf",,Media/6285642019061-1623374505@g.us/8/5/85535228-9ac1-4784-906c-066b8cdba034.pdf
884,grup keuangan berdelapan,53172,2026-02-27 19:56:19,0,CPOohs0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan berkah jaya 3sj 2.245.000.pdf,,Media/6285642019061-1623374505@g.us/a/7/a73a16a9-bf27-4038-8fc1-8110298d88cd.pdf
884,grup keuangan berdelapan,53173,2026-02-27 19:56:21,0,CPWohs0GIABIAJABAPABAg==,invoice; bayar,"27 februari bayar Ongkir - Purchase Invoice 21965, 21966, 21967 sejumlah 2.200.000.pdf",,Media/6285642019061-1623374505@g.us/3/2/32706426-4ace-47af-b412-c80b2cefc145.pdf
884,grup keuangan berdelapan,53174,2026-02-27 19:56:21,0,CPWohs0GIABIAJABAPABAg==,invoice,27 februari cashback an listya invoice 60468 sejumlah 50.000.pdf,,Media/6285642019061-1623374505@g.us/4/d/4de39492-462c-4506-8b2b-ba7d2346bc8f.pdf
884,grup keuangan berdelapan,53176,2026-02-27 19:56:22,0,CPaohs0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan secang 6sj 35.014.000.pdf,,Media/6285642019061-1623374505@g.us/2/8/28042008-a17a-446e-ace1-f905cb535f9f.pdf
884,grup keuangan berdelapan,53267,2026-02-27 21:18:18,0,CKrPhs0GIABIAJABAPABAg==,invoice; bca,,27 februari cashback sales invoice 60106 sejumlah 100.000,Media/6285642019061-1623374505@g.us/7/4/743a1599-839d-46d1-bca5-f52cbd2f5b4d.jpg
884,grup keuangan berdelapan,53262,2026-02-27 21:18:46,0,CMbPhs0GIABIAJABAPABAg==,invoice,,27 februari cashback atasnama Rahmat Widi (Pak Mamat) invoice 60538 sejumlah 60.000,Media/6285642019061-1623374505@g.us/6/6/66327d95-a80f-4e77-82ee-37cab1a57e7b.jpg
884,grup keuangan berdelapan,53268,2026-02-27 21:18:59,0,CNPPhs0GIABIAJABAPABAg==,tagihan; bayar,,27 februari bayar tagihan gemolong 6.187.500,Media/6285642019061-1623374505@g.us/d/7/d7e212ec-517b-4cab-9a7b-65ea25d4a399.jpg
884,grup keuangan berdelapan,53288,2026-02-27 21:30:29,0,CIXVhs0GIABIAZABAPABAg==,admin; transfer,[27/2 21.23] HRD Mas Fajar Sudrajat: Gaji Transfer Xdt-MSN CV Godean Laris Manis 8303241730315797 Total Gaji : Rp.210.580.735 Biaya Admin : Rp.50.000 Total Transfer : Rp.210.630.735,,
884,grup keuangan berdelapan,53292,2026-02-27 21:39:03,0,CIfZhs0GIABIAJABAPABAg==,admin; transfer,27 februari Gaji Transfer Xdt-MSN CV Godean Laris Manis 8303241730315797 Total Gaji Rp.210.580.735 Biaya Admin Rp.50.000 Total Transfer Rp.210.630.735.pdf,,Media/6285642019061-1623374505@g.us/d/f/dfb58d55-af2b-4d37-837d-67fe6df01bce.pdf
884,grup keuangan berdelapan,53533,2026-02-28 09:24:20,0,CNSjic0GIABIAJABAPABAg==,ghana; bri; bayar,27 februari mas ghana Nitip bayar CC BRI Nomor CC BRI ghana 4365020218580909 Rp851.113.pdf,,Media/6285642019061-1623374505@g.us/6/3/637d90b2-d552-4eeb-9416-ecf4fc2da975.pdf
884,grup keuangan berdelapan,53539,2026-02-28 09:24:23,0,CNejic0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan salsajati Rp10.000.000.pdf,,Media/6285642019061-1623374505@g.us/e/2/e29adaac-6f07-44bb-9207-e34cbf766429.pdf
884,grup keuangan berdelapan,53540,2026-02-28 09:24:24,0,CNijic0GIABIAJABAPABAg==,tagihan; so; bayar,27 februari bayar tagihan davin sofa Rp18.950.000.pdf,,Media/6285642019061-1623374505@g.us/d/0/d0e260f0-762b-487b-bc98-fdd16ead2f60.pdf
884,grup keuangan berdelapan,53541,2026-02-28 09:24:24,0,CNijic0GIABIAJABAPABAg==,tagihan; bayar,27 februari bayar tagihan bufalo Rp74.950.400.pdf,,Media/6285642019061-1623374505@g.us/c/0/c03ea995-8f29-4f2d-81c9-7e119c7f5ab8.pdf
884,grup keuangan berdelapan,53543,2026-02-28 09:24:25,0,CNmjic0GIABIAJABAPABAg==,invoice; beli; bayar,27 februari bayar Ongkir Ardent - Pembelian SL Milton 120 (5 pcs) - Purchase Invoice #21988 sejumlah 427.165.pdf,,Media/6285642019061-1623374505@g.us/0/1/0131ea78-a91f-4a84-98d4-cf7ba28ff12f.pdf
884,grup keuangan berdelapan,55978,2026-03-02 20:37:39,1,CKSlls0GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA=,ghana; admin; po; bca; bri; mandiri; bayar,"```*Laporan Rekon Sheet ""Terbayar"" Jumat 27 Feb 2026* *Admin:* BCA Godean : 1 BCA Santi : 5 BCA Ika : 5 BCA Ghana : 1 BNI Ika : 1 BNI Berjo : 1 BRI Ghana : 4 BRI Godean : 2 BRI Sentolo : 1 Kas Lemburan : 2 Kas Godean : 21 Mandiri Berjo : 3 Mandiri Ika : 5 Total Admin : 52 *AP Supplier* BCA Santi : 38 BCA Ika : 9 BRI Ghana : 3 Kas Godean : 3 Mandiri Ika : 1 Total AP : 54 *Sudah dicentang ""terbayar"" semua* Korektor : Yudi Doni ```",,
884,grup keuangan berdelapan,56780,2026-03-03 16:42:16,0,CPjZms0GIABIAJABAPABAg==,tagihan; bayar,03 maret bayar tagihan secang 16sj 69.420.430.pdf,,Media/6285642019061-1623374505@g.us/9/9/9900c39e-e4ad-4869-af31-3d23064d6d19.pdf
884,grup keuangan berdelapan,56787,2026-03-03 16:42:22,0,CP7Zms0GIABIAJABAPABAg==,tagihan; bayar,"03 maret bayar tagihan ardent Rp. 3,644,130.00.pdf",,Media/6285642019061-1623374505@g.us/2/d/2d15d5de-3923-43d3-96da-0cf2a7b47db7.pdf
884,grup keuangan berdelapan,56788,2026-03-03 16:42:23,0,CP/Zms0GIABIAJABAPABAg==,tagihan; po; bayar,"03 maret bayar tagihan IMPORTA JAYA ABADI 3sj Rp. 6,118,300.00.pdf",,Media/6285642019061-1623374505@g.us/8/0/80e4a71a-9645-476b-a78b-b20556aa5a9b.pdf
