chat_id,chat_name,start_msg_id,end_msg_id,start_at,end_at,score,classification,message_count,excerpt
893,Mungilku Cintaku,15669,15881,2026-01-04 17:11:12,2026-01-05 08:21:37,20,related_context,17,2026-01-04 17:11:12 CMD56MoGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Okedeeh aman 2026-01-04 17:13:23 CMP66MoGIABIAZABAPABAQ== kalau pakai budget beauty semua nanti saya tinggal 250an e 2026-01-04 17:13:26 CMb66MoGIABIAZABAPABAQ== gmn mas dhoni 2026-01-04 17:13:30 CMr66MoGIABIAZABAPABAQ== miskom ya 2026-01-04 17:16:54 CJb86MoGIABIAZABAPABAQ== tadi makanya mungil tanya harga mau pilih yg manaa masku 2026-01-04 17:20:47 CP/96MoGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Media/6282258908353@s.whatsapp.net/6/4/640e04a2-5e95-450d-903f-4e7af432ed46.mp4 2026-01-04 17:25:40 CKSA6coGIABIAZABAPABAQ== waalaikumsalam maskuuu 2026-01-04 17:27:31 CJOB6coGIABIAZABAPABAQ== yang tidak pedas yaa masku 2026-01-04 19:44:37 CLXB6coGIABIAJABAPABAQ== HARGA SEWA / HARI SINGLE STANDARD KLAS A Bed set 90x200x20 Harga 40.000 •⁠ ⁠kasur busa •⁠ ⁠pelapis busa •⁠ ⁠sprei •⁠ ⁠bantal •⁠ ⁠sarung bantal PAKET A Bed set 90x200x20 Harga 50.000 •⁠ ⁠kasur busa •⁠ ⁠pelapis busa •⁠ ⁠sprei •⁠ ⁠bantal •⁠ ⁠sarung bantal •⁠ ⁠selimut HARGA SEWA / HARI SINGLE SUPER KLAS B Bed set 100x200x20 Harga 50.000 •⁠ ⁠kasur busa •⁠ ⁠pelapis busa •⁠ ⁠sprei •⁠ ⁠bantal •⁠ ⁠sarung bantal PAKET B Bed set 100x200x20 Harga 60.000 •⁠ ⁠kasur...
895,Ibuk,17644,17742,2026-01-07 20:47:18,2026-01-08 08:52:12,20,related_context,17,"2026-01-07 20:47:18 CObH+coGIABIAZABAPABAg== Media/6282133903886@s.whatsapp.net/a/6/a670329e-6211-440e-8108-52724cc38dad.jpg 2026-01-07 20:47:28 CPDH+coGIABIAZABAPABAg== Sudah ibu transfer ya ms. ,makasih 2026-01-08 08:09:39 CNOH/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= hahaha 2026-01-08 08:09:43 CNeH/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= mantap 2026-01-08 08:09:49 CN6H/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= enak buk bons ini udah merk terkenal 2026-01-08 08:10:02 COqH/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= dulu le berhenti soale temen temenku pada skripsian 2026-01-08 08:10:09 CPGH/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= padahal udah ada pelanggan tetapnya 2026-01-08 08:10:22 CP+H/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= tak pikir pikir dulu buk 2026-01-08 08:10:27 CIOI/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= lagi ngerancang yang sewa kasur 2026-01-08 08:10:29 CIWI/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= sama mila 2026-01-08 08:10:34 CIqI/MoGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= terima kasih ya buk 2026-01-08 08:10:47 CJiI/MoGGhw2Mjg1MTU..."
893,Mungilku Cintaku,26327,27149,2026-01-20 14:42:18,2026-01-21 08:43:47,20,related_context,17,2026-01-20 14:42:18 CNrjvMsGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= di erha bisa gak ya 2026-01-20 14:42:31 COfjvMsGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= atau nggak di sarjito 2026-01-20 16:16:09 CNmPvcsGIABIAZABAPABAQ== maskuu 2026-01-20 16:16:14 CN6PvcsGIABIAZABAPABAQ== mau saya temenin nggak ambilnya 2026-01-20 16:16:16 COCPvcsGIABIAZABAPABAQ== takut ujan 2026-01-20 16:27:47 CJOVvcsGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Yang 2026-01-20 16:27:54 CJqVvcsGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Zahra belum bales e ini tak telponin 2026-01-20 16:28:12 CKyVvcsGIABIAJABAPABAQ== okee masku 2026-01-20 16:28:34 CMKVvcsGIABIAJABAPABAQ== kasurnya baru ngechat jall wkwk 2026-01-20 16:28:43 CMuVvcsGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAGqAgA= krezi 2026-01-20 17:14:54 CJ6rvcsGIABIAZABAPABAQ== BCA 0374146374 a.n Khusnudhoni Hendra M 2026-01-20 19:20:47 CJ/mvcsGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Berikut penjelasan apa itu “World First Shariah Compliance Amanie Syariah” yang dipakai oleh Public Gold untuk mendeklarasikan transaksi emas mereka halal — baik pembelian tunai (cash) maupun angsuran/cicilan (Easy Payment Purchase). ⸻ 1. Latar Bel...
632,Jimas R,34918,35577,2026-02-02 08:46:27,2026-02-03 09:04:19,20,related_context,17,"2026-02-02 08:46:27 CPODgMwGIABIAZABAPABAg== Oke pak. 2026-02-02 08:46:53 CI2EgMwGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAHAAQCqAgA= sori pak jimas, nek sekarang kasur e kemarin posisine dimana yo mas? 2026-02-02 08:50:29 COWFgMwGIABIAZABAPABAg== Di gudang belakang pak. Saranku pak mending di plastik dulu aja baru dibawa ke cemoro. Soale sekarang kondisi kasur gak plastikan. 2026-02-02 08:50:45 CPWFgMwGIABIAZABAPABAg== Misal mau di plastik, nanti tak bantu mlastikin don 2026-02-02 08:50:59 CIOGgMwGIABIAZABAPABAg== Tapi agak siang nek wis rampung SO 2026-02-02 08:52:01 CMGGgMwGGhw2Mjg1MTU4ODU4MzEwQHMud2hhdHNhcHAubmV0IAGqAgA= aku ada plastik e dari bungkus baru nya kemarin pak, tapi di cemoro e. le ku mbukak plastike rapih kemarin supaya bisa aku bungkus meneh mas 2026-02-02 08:53:12 CIiHgMwGIABIAZABAPABAg== Ok pak. 2026-02-03 09:02:17 CKmuhcwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Pak jimas 2026-02-03 09:02:28 CLSuhcwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Kemarin aku udah pindah kasur busaku ke dalem rumah 2026-02-03 09:02:45 CMWuhcwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Btw pas so kemarin nemu plastik isi sprei ora yo pak? 2026-02-03 09:02:57 CNGuhcwGIABIAZAB..."
893,Mungilku Cintaku,37021,37727,2026-02-05 11:35:14,2026-02-06 12:19:35,20,related_context,17,2026-02-05 11:35:14 CIK8kMwGIADwAQL4AQE= 2026-02-05 11:37:13 CPm8kMwGIABIAZABAPABAQ== masku 2026-02-05 11:37:15 CPu8kMwGIABIAZABAPABAQ== udah makan pooo 2026-02-05 11:37:32 CIy9kMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sudah 2026-02-05 11:37:44 CJi9kMwGIABIAZABAPABAQ== aman mass 2026-02-05 11:37:47 CJu9kMwGIABIAZABAPABAQ== habis magrib katanya gpp 2026-02-05 11:38:03 CKu9kMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Alhamdulillaah 2026-02-05 11:38:09 CLG9kMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Ggass yangku 2026-02-05 11:38:14 CLa9kMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== 1 kasur aja kan? 2026-02-05 11:47:51 CPfBkMwGIABIAZABAPABAQ== Media/6282258908353@s.whatsapp.net/6/5/65a1fc79-417c-49bd-a10d-f26fbd9e3ab6.mp4 2026-02-05 13:04:41 CPnlkMwGIABIAZABAPABAQ== hayooo 2026-02-05 13:04:42 CPrlkMwGIABIAZABAPABAQ== saya tau 2026-02-05 13:04:49 CIHmkMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Eheehehhehhehe 2026-02-05 13:04:54 CIbmkMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Ngixing e mungill 2026-02-06 12:18:23 CJ/zlcwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Media/6282258908353@s.whatsapp.net/d/c/dcc402a9-ed33-472b-8260-136019626bac.mp4 2026-02-06 12:1...
888,Kiriman bukti transfer,39009,39049,2026-02-08 13:21:37,2026-02-08 14:39:26,20,related_context,31,2026-02-08 13:21:37 CPHWoMwGIABIAJABAPABAg== ; 2026-02-08 13:25:06 CMLYoMwGIABIAJABAPABAg== 3EB0DD90F66868CE8B609E 2026-02-08 13:37:09 CJXeoMwGIABIAJABAPABAg== https://my.jurnal.id/v3/sales/1684577568 rani savitri 659.000 rak sepatu bca yulia 2026-02-08 13:37:12 CJjeoMwGIABIAJABAPABAg== ; 2026-02-08 13:37:12 CJjeoMwGIABIAJABAPABAg== ; 2026-02-08 13:39:03 CIffoMwGIABIAZABAPABAg== https://jci.jurnal.id/7v8t4cb prima 2.725.000 bca syifa 2026-02-08 13:39:04 CIjfoMwGIABIAZABAPABAg== : 2026-02-08 13:42:56 CPDgoMwGIABIAJABAPABAg== Sudah ya mba.. td sudah di foto sma mas kurirnya🙏🏻 terimakasih mba 2026-02-08 13:43:05 CPngoMwGIABIAJABAPABAg== https://jci.jurnal.id/v209egqr9 Ristianda masa faila 1.959.000 Pelunasan Bri Siti Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-02-08 13:43:15 CIPhoMwGIABIAJABAPABAg== ; 2026-02-08 13:43:16 CIThoMwGIABIAJABAPABAg== ; 2026-02-08 13:49:04 CODjoMwGIABIAJABAPABAg== 2026-02-08 13:49:41 CIXkoMwGIABIAJABAPABAg== https://my.jurnal.id/v3/sales/1684776332 guruh marindra 2.200.000 lemari dan meja rias bni yulia Jurnal 2026-02-08 13:49:42 CIbkoMwGIABIAJABAPABAg== ; 2026-02-08 13:49:42 CIbkoMwGIABIAJABAPABAg== ; 2026-02-08 14:02:36 CIzqoMwGIABIAJABA...
895,Ibuk,39370,41140,2026-02-09 08:25:49,2026-02-11 14:52:57,20,related_context,29,"2026-02-09 08:25:49 CJ3vpMwGIABIAZABAPABAg== Ms ini kl buat home stay bagus enggak ya? 2026-02-09 08:37:56 CPT0pMwGIABIAZABAPABAg== https://www.instagram.com/reel/DT1yJpTknyd/?igsh=MTE0dHp0ZW4zMmNtMA== Mbok Nginep di Instagram: ""🧕Mas, ini homestay salah harga! 🧔Salah harga gimana, Mbok? 🧕Rumahnya gede, 3 kamar AC, kamar mandi dalam semua, air panas. Bersih banget! 🧔Harganya? 🧕550 ribu aja sudah dapat full 1 rumah 🧔Wah, kalo masih ada yang bilang mahal, berarti salah sasaran ya, Mbok? #jogja #VillaJogja #HomestayJogja #StaycationJogja #LiburanJogja #PenginapanJogja #guesthousejogja #ExploreJogja #wisatajogja #malioboro"" 2026-02-09 08:38:11 CIP1pMwGIABIAZABAPABAg== Kok murah bgt ya ms? Hehe 2026-02-09 09:07:35 COeCpcwGIADwAQL4AQE= 2026-02-09 09:07:41 CO2CpcwGIABIAZABAPABAg== Mas 2026-02-09 09:07:43 CO+CpcwGIABIAZABAPABAg== Maaf 2026-02-09 09:07:53 CPmCpcwGIABIAZABAPABAg== Mau ibu drg omong. Wong kantor 2026-02-09 09:08:45 CK2DpcwGIABIAZABAPABAg== Krn ibu nemoni tamu ana tamu kanca2 ne bpk Wong pengiriman jg ora takon ibu mobile ten pubdi 2026-02-09 09:08:58 CLqDpcwGIABIAZABAPABAg== Mas Ghana ki dilapori cah kantor 2026-02-09 09:10:04 CPyDpcwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABA..."
1126,🌳INTERNAL Santi Living🌳,40226,40245,2026-02-10 14:24:10,2026-02-10 14:27:47,20,related_context,17,2026-02-10 14:24:10 CJq6q8wGIABIAZABAPABAg== harganya mau ini? atayu gmn 2026-02-10 14:24:22 CKa6q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Kok unik tenan yo 2026-02-10 14:24:28 CKy6q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Juni le nyewa sekarang 2026-02-10 14:24:35 CLO6q8wGIABIAZABAPABAg== padahal bisa beli wkwkw 2026-02-10 14:24:37 CLW6q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Gas mungil 2026-02-10 14:25:50 CP66q8wGIABIAZABAPABAg== maskuu 2026-02-10 14:25:53 CIG7q8wGIABIAZABAPABAg== dia minta kirim foto 2026-02-10 14:26:04 CIy7q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Waduuh 2026-02-10 14:26:14 CJa7q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Apa difotoin yang di kasur kita sekarang? 2026-02-10 14:26:16 CJi7q8wGIABIAZABAPABAg== saya ambil di shopee aja 2026-02-10 14:26:24 CKC7q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Atau yang di website? 2026-02-10 14:26:25 CKG7q8wGIABIAZABAPABAg== ini mau beli too bedcovernya 2026-02-10 14:26:28 CKS7q8wGIABIAZABAPABAg== ukuran 200 2026-02-10 14:26:32 CKi7q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Ya beli 2026-02-10 14:27:00 CMS7q8wGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Media/120363422057960855...
888,Kiriman bukti transfer,47094,47196,2026-02-19 19:47:56,2026-02-20 09:53:30,20,related_context,17,2026-02-19 19:47:56 CPyM3MwGIABIAZABAPABAg== : 2026-02-19 19:48:00 CICN3MwGIABIAZABAPABAg== : 2026-02-20 09:20:09 CNmJ38wGIABIAZABAPABAg== Media/6282138001051-1600752323@g.us/0/a/0a256bf9-0dbc-4b08-b5e1-11e46c3dafb0.jpg 2026-02-20 09:20:21 COWJ38wGIABIAZABAPABAg== https://jci.jurnal.id/yv40x3b furi suryani 2.721.000 bca dini Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-02-20 09:20:38 CPaJ38wGIABIAZABAPABAg== https://jci.jurnal.id/k6ei8 Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-02-20 09:20:39 CPeJ38wGIABIAZABAPABAg== : 2026-02-20 09:20:41 CPmJ38wGIABIAZABAPABAg== : 2026-02-20 09:20:57 CImK38wGIABIAJABAPABAg== Media/6282138001051-1600752323@g.us/e/e/eeac70fa-3ffd-4acf-a58e-ec035430aabc.jpg 2026-02-20 09:22:58 CIKL38wGIAA6FDNFQjBCNzFEMDJGNDU4QTI1NDVEQPiC78bHM0gAeNapjcfHM5ABAPABAg== https://my.jurnal.id/v3/sales/1692869372 khanafi DP Kasur 50.000.000 BRI fakhri my.jurnal.id 2026-02-20 09:23:03 CIeL38wGIABIAJABAPABAg== : 2026-02-20 09:23:04 CIiL38wGIABIAJABAPABAg== : 2026-02-20 09:41:28 CNiT38wGIABIAJABAPABAg== Media/6282138001051-1600752323@g.us/f/9/f96b8527-5d74-4132-b65f-17d864e1734e.jpg 2026-02-20 09:41:42 COaT38wGIABIAJABAPABAg== https://my.jurna...
893,Mungilku Cintaku,47591,48079,2026-02-20 17:46:52,2026-02-21 10:29:17,20,related_context,17,2026-02-20 17:46:52 CJz34MwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sudah di geneng 2026-02-20 17:46:53 CJ334MwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sudah ashr 2026-02-20 17:57:59 CLf84MwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== 2026-02-20 18:06:01 CJmA4cwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Udah deket yaa 2026-02-20 18:06:12 CKSA4cwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== 5 menit lgg 2026-02-20 18:06:18 CKqA4cwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Apakah aman? 2026-02-20 18:10:25 CKGC4cwGIABIAZABAPABAQ== otw bawH 2026-02-20 18:49:03 CK+U4cwGIABIAZABAPABAQ== alarm2 sblm isya 2026-02-20 20:03:28 CKC34cwGIAA6FDNBNUFEOTZCNDBBMzFBQjA2NUNBQI+HwdnHM0gBeNnY49nHM5ABAPABAQ== Sabtu - ke gudang - ⁠paketin paket - ⁠beli lakban 2 - ⁠narik duit - ⁠taruh laundry - ⁠ke rani - ⁠mindah brankas - ⁠ngegym Minggu - ambil kasur pagi - ⁠mino Senin - SC 2026-02-20 21:05:45 CLnU4cwGIABIAZABAPABAQ== maskuu 2026-02-20 21:05:47 CLvU4cwGIABIAZABAPABAQ== saya di wc 2026-02-20 21:05:52 CMDU4cwGIABIAZABAPABAQ== jam brp balik kira2 2026-02-20 21:06:06 CM7U4cwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Ini baru ngelist bahan ibuk terus pulang 2026-02-20 21:07:09 CI3V4cwGIAB...
884,grup keuangan berdelapan,53288,53544,2026-02-27 21:30:29,2026-02-28 09:24:25,20,low_relevance,14,"2026-02-27 21:30:29 CIXVhs0GIABIAZABAPABAg== [27/2 21.23] HRD Mas Fajar Sudrajat: Gaji Transfer Xdt-MSN CV Godean Laris Manis 8303241730315797 Total Gaji : Rp.210.580.735 Biaya Admin : Rp.50.000 Total Transfer : Rp.210.630.735 2026-02-27 21:39:03 CIfZhs0GIABIAJABAPABAg== 27 februari Gaji Transfer Xdt-MSN CV Godean Laris Manis 8303241730315797 Total Gaji Rp.210.580.735 Biaya Admin Rp.50.000 Total Transfer Rp.210.630.735.pdf Media/6285642019061-1623374505@g.us/d/f/dfb58d55-af2b-4d37-837d-67fe6df01bce.pdf 2026-02-28 09:24:20 CNSjic0GIABIAJABAPABAg== 27 februari mas ghana Nitip bayar CC BRI Nomor CC BRI ghana 4365020218580909 Rp851.113.pdf Media/6285642019061-1623374505@g.us/6/3/637d90b2-d552-4eeb-9416-ecf4fc2da975.pdf 2026-02-28 09:24:21 CNWjic0GIABIAJABAPABAg== 28 februari SALDO LINK AJA SOPIR 8 L300 AAB BCA 6282326937090 SOPIR 8 L300 AAB Rp550.000,00.pdf Media/6285642019061-1623374505@g.us/6/3/63382db0-9e16-4b29-9c9c-69f0e2ed98df.pdf 2026-02-28 09:24:21 CNWjic0GIABIAJABAPABAg== 28 februari SALDO LINK AJA SOPIR 4 L300 ABEA BCA 6285292789619 SOPIR 4 L300 ABEA Rp550.000,00.pdf Media/6285642019061-1623374505@g.us/4/2/42a871dd-60da-4d4c-8388-cc2962757169.pdf 2026-02-28 09:24:22 CNajic0G..."
884,grup keuangan berdelapan,53292,53544,2026-02-27 21:39:03,2026-02-28 09:24:25,20,low_relevance,13,"2026-02-27 21:39:03 CIfZhs0GIABIAJABAPABAg== 27 februari Gaji Transfer Xdt-MSN CV Godean Laris Manis 8303241730315797 Total Gaji Rp.210.580.735 Biaya Admin Rp.50.000 Total Transfer Rp.210.630.735.pdf Media/6285642019061-1623374505@g.us/d/f/dfb58d55-af2b-4d37-837d-67fe6df01bce.pdf 2026-02-28 09:24:20 CNSjic0GIABIAJABAPABAg== 27 februari mas ghana Nitip bayar CC BRI Nomor CC BRI ghana 4365020218580909 Rp851.113.pdf Media/6285642019061-1623374505@g.us/6/3/637d90b2-d552-4eeb-9416-ecf4fc2da975.pdf 2026-02-28 09:24:21 CNWjic0GIABIAJABAPABAg== 28 februari SALDO LINK AJA SOPIR 8 L300 AAB BCA 6282326937090 SOPIR 8 L300 AAB Rp550.000,00.pdf Media/6285642019061-1623374505@g.us/6/3/63382db0-9e16-4b29-9c9c-69f0e2ed98df.pdf 2026-02-28 09:24:21 CNWjic0GIABIAJABAPABAg== 28 februari SALDO LINK AJA SOPIR 4 L300 ABEA BCA 6285292789619 SOPIR 4 L300 ABEA Rp550.000,00.pdf Media/6285642019061-1623374505@g.us/4/2/42a871dd-60da-4d4c-8388-cc2962757169.pdf 2026-02-28 09:24:22 CNajic0GIABIAJABAPABAg== 28 februari SALDO LINK AJA SOPIR 10 TRAGA KRD BCA 6281215249054 SOPIR 10 TRAGA KRD Rp550.000,00.pdf Media/6285642019061-1623374505@g.us/6/0/60aa741c-01a1-4549-9919-b4ee4ee446a9.pdf 2026-02-28 09:24:22 CNajic0GI..."
890,mas ghana,54166,54628,2026-02-28 19:58:14,2026-03-01 09:08:09,20,vendor_payment_or_non_kasur,15,2026-02-28 19:58:14 CObMi80GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Oke gerbangku kebuka sampe jam 9 2026-02-28 20:14:22 CK7Ui80GIABIAZABAPABAg== Media/6282138001051@s.whatsapp.net/6/6/66289a5e-7e2b-4f26-84e3-56e5cd5e808d.jpg 2026-02-28 20:14:24 CLDUi80GIADwAQL4AQE= 2026-02-28 22:03:30 CMKHjM0GIABIAJABAPABAQ== dek 2026-02-28 22:03:33 CMWHjM0GIABIAJABAPABAQ== sik mas gigih udah ? 2026-02-28 22:03:55 CNuHjM0GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sudah beberap tp belum semua aku dah wa an sama mas gigih 2026-02-28 22:04:02 COKHjM0GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sertif tanah pada dikantor bapak 2026-02-28 22:04:19 CPOHjM0GIABIAJABAPABAQ== oke dek makasi 2026-02-28 22:04:21 CPWHjM0GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Kata mas gigih weekdays pekan besok ini gapapa targetnya 2026-02-28 22:07:47 CMOJjM0GIABIAJABAPABAQ== oke dek tq 2026-03-01 08:55:49 CKW5js0GIABIAZABAPABAg== Dek 2026-03-01 08:55:56 CKy5js0GIABIAZABAPABAg== Ibu katanya punya reksadana lain ya ? 2026-03-01 08:56:19 CMO5js0GIABIAZABAPABAg== Bisa tlg dilaporkan ke mas gigih buat pembetulan SPT ? Semua reksadana ibu harus dilaporkan pajak 2026-03-01 08:56:32 CNC5js0GIADwAQL4AQE= 2026-03-01 09...
884,grup keuangan berdelapan,56800,57236,2026-03-03 16:42:30,2026-03-04 12:14:47,20,low_relevance,21,"2026-03-03 16:42:30 CIbams0GIABIAJABAPABAg== 03 februari bayar Bebek Kloset Wipol 4 buah masing-masing 152.960.pdf Media/6285642019061-1623374505@g.us/1/5/15066369-8c2a-44b4-ac58-7e0f7927e1bd.pdf 2026-03-03 16:42:31 CIfams0GIABIAJABAPABAg== 03 maret kekurangan gaji mas dhoni 27.778.pdf Media/6285642019061-1623374505@g.us/2/3/23ca5a81-5178-4674-aa30-e9b3b9b357cf.pdf 2026-03-03 16:42:32 CIjams0GIABIAJABAPABAg== 03 maret bayar pesanan metropolis 1.140.000.pdf Media/6285642019061-1623374505@g.us/0/a/0ae10d9c-3370-4992-8ffd-7466ccde1c91.pdf 2026-03-03 16:43:22 CLrams0GIABIAJABAPABAg== 03 maret bayar DO elite Rp 71,888,268.00.pdf Media/6285642019061-1623374505@g.us/7/9/7911b61c-507e-4f78-a79e-f077becad171.pdf 2026-03-03 16:43:50 CNbams0GIABIAJABAPABAg== 03 maret Biaya obat ghana 26.500 + 20.500 = 47.000 Media/6285642019061-1623374505@g.us/0/6/0682adad-b88f-4e1a-b507-279ac2b4e87b.jpg 2026-03-03 16:44:02 COLams0GIABIAJABAPABAg== 03 maret cashback atasnama pak andi 60572 sejumlah 200.000 Media/6285642019061-1623374505@g.us/f/b/fb211c51-e1a2-4154-858e-df254bcf4409.jpg 2026-03-03 16:44:16 CPDams0GIABIAJABAPABAg== 03 maret 03 maret cashback kak andre (kos jln sulawesi) tf dp 39.000.0000 (kare..."
888,Kiriman bukti transfer,58311,58338,2026-03-06 14:28:30,2026-03-06 14:47:29,20,related_context,17,2026-03-06 14:28:30 CJ6Eqs0GIABIAJABAPABAg== : 2026-03-06 14:32:19 CIOGqs0GIABIAJABAPABAg== 3EB01C398778153930B1C1 2026-03-06 14:32:44 CJyGqs0GIABIAJABAPABAg== Media/6282138001051-1600752323@g.us/7/1/71f6692d-ef53-43c7-8440-aff1d5f6d9c1.jpg 2026-03-06 14:33:37 CNGGqs0GIABIAJABAPABAg== https://my.jurnal.id/v3/sales/1721512722 nama: hanifah barang: lemari arsip jumlah: 1.665.000 bank: BCA CV @130116168482875 Jurnal 2026-03-06 14:33:38 CNKGqs0GIABIAJABAPABAg== : 2026-03-06 14:37:02 CJ6Iqs0GIABIAZABAPABAg== : 2026-03-06 14:37:02 CJ6Iqs0GIABIAZABAPABAg== https://jci.jurnal.id/xgtgqq kak andriyani 599.000 rak tv debit bca yulia Media/6282138001051-1600752323@g.us/6/e/6e6b78b1-f77a-4ab4-bfb2-4f548f358c07.jpg 2026-03-06 14:37:03 CJ+Iqs0GIABIAZABAPABAg== : 2026-03-06 14:37:35 CL+Iqs0GIABIAJABAPABAg== https://my.jurnal.id/v3/sales/1721046592 akmal 573.000 kasur busa bca yulia @130116168482875 Jurnal 2026-03-06 14:37:36 CMCIqs0GIABIAJABAPABAg== ; 2026-03-06 14:38:12 COSIqs0GIABIAZABAPABAg== https://jci.jurnal.id/56v6vuw9p bapak wadiono / wulandari 1.500.000 bifet debit bca yulia Media/6282138001051-1600752323@g.us/f/a/fa9c2e89-e913-4c4f-af7a-5653ba61fb70.jpg 2026-03-06 14:38:12 COSIqs0GIABIA...
